steam_app_id,name,short_description,detailed_description,release_date,price_usd,is_free,metacritic_score,positive_reviews,negative_reviews,required_age,website,header_image,windows,mac,linux,genres,tags,categories,developers,publishers
100084,Steam Seed Game 84,Procedurally generated seed game number 84.,This is a deterministic sample game row 84 for coursework testing.,2012-11-19,44.42,false,62,161229,28509,18,https://example.com/game/100084,https://cdn.example.com/images/100084.jpg,true,false,true,Action|Indie,Story Rich,Cloud Saves|Controller Support|Steam Achievements,Valve,Indie Publish
100085,Steam Seed Game 85,Procedurally generated seed game number 85.,This is a deterministic sample game row 85 for coursework testing.,2006-07-05,39.76,false,63,100412,37179,0,https://example.com/game/100085,https://cdn.example.com/images/100085.jpg,true,true,false,Simulation,Pixel Graphics|Story Rich,Controller Support|Steam Achievements,Indie Forge,Indie Publish
100086,Steam Seed Game 86,Procedurally generated seed game number 86.,This is a deterministic sample game row 86 for coursework testing.,2010-08-07,4.47,false,51,130871,33935,0,https://example.com/game/100086,https://cdn.example.com/images/100086.jpg,true,false,false,Action|Simulation,Open World|Pixel Graphics|Sandbox,Cloud Saves,Bethesda|PlayFrame,Valve
100087,Steam Seed Game 87,Procedurally generated seed game number 87.,This is a deterministic sample game row 87 for coursework testing.,2025-02-26,59.83,false,91,178813,20949,12,https://example.com/game/100087,https://cdn.example.com/images/100087.jpg,true,true,false,Action|Indie|Strategy,Open World|Singleplayer|Story Rich,Cloud Saves|Online Co-op,CD Projekt Red,EA
100088,Steam Seed Game 88,Procedurally generated seed game number 88.,This is a deterministic sample game row 88 for coursework testing.,2013-04-11,59.02,false,48,160468,5655,12,https://example.com/game/100088,https://cdn.example.com/images/100088.jpg,true,false,true,Strategy,Co-op|Pixel Graphics|Sandbox|Story Rich,Cloud Saves|Single-player,Ubisoft,Paradox
100089,Steam Seed Game 89,Procedurally generated seed game number 89.,This is a deterministic sample game row 89 for coursework testing.,2024-09-10,34.41,false,77,47750,8461,0,https://example.com/game/100089,https://cdn.example.com/images/100089.jpg,true,false,false,Action|Simulation,Co-op,Steam Achievements,CD Projekt Red,EA|Global Games
100090,Steam Seed Game 90,Procedurally generated seed game number 90.,This is a deterministic sample game row 90 for coursework testing.,2011-05-16,17.27,false,80,144449,17991,0,https://example.com/game/100090,https://cdn.example.com/images/100090.jpg,true,true,false,Indie,Co-op|Multiplayer|Sandbox,Cloud Saves|Online Co-op|Single-player,Indie Forge|Nova Labs,Valve
100091,Steam Seed Game 91,Procedurally generated seed game number 91.,This is a deterministic sample game row 91 for coursework testing.,2017-12-08,15.01,false,76,109255,40513,12,https://example.com/game/100091,https://cdn.example.com/images/100091.jpg,true,true,false,Action|Adventure|Simulation,Open World|Pixel Graphics|Story Rich,Controller Support,Bethesda|Valve,EA
100092,Steam Seed Game 92,Procedurally generated seed game number 92.,This is a deterministic sample game row 92 for coursework testing.,2012-08-18,20.81,false,85,83756,48121,0,https://example.com/game/100092,https://cdn.example.com/images/100092.jpg,true,true,false,Adventure|RPG,Co-op|Multiplayer|Sandbox,Controller Support|Online Co-op,Ubisoft,EA|Global Games
100093,Steam Seed Game 93,Procedurally generated seed game number 93.,This is a deterministic sample game row 93 for coursework testing.,2024-05-20,17.14,false,95,41914,21463,0,https://example.com/game/100093,https://cdn.example.com/images/100093.jpg,true,true,false,Indie|RPG|Strategy,Co-op|Pixel Graphics,Controller Support|Steam Achievements,Nova Labs|Valve,Indie Publish|Paradox
100094,Steam Seed Game 94,Procedurally generated seed game number 94.,This is a deterministic sample game row 94 for coursework testing.,2006-02-19,37.05,false,93,171560,44079,0,https://example.com/game/100094,https://cdn.example.com/images/100094.jpg,true,true,false,Simulation|Strategy,Sandbox,Controller Support,Ubisoft,Paradox|Ubisoft
100095,Steam Seed Game 95,Procedurally generated seed game number 95.,This is a deterministic sample game row 95 for coursework testing.,2009-05-14,19.44,false,64,132237,29519,16,https://example.com/game/100095,https://cdn.example.com/images/100095.jpg,true,true,false,Indie|Simulation|Strategy,Singleplayer,Controller Support,Nova Labs|Ubisoft,EA|Global Games
100096,Steam Seed Game 96,Procedurally generated seed game number 96.,This is a deterministic sample game row 96 for coursework testing.,2006-01-07,0,true,85,87354,31052,0,https://example.com/game/100096,https://cdn.example.com/images/100096.jpg,true,true,true,Adventure|RPG|Simulation,Co-op|Open World,Controller Support|Online Co-op,Indie Forge|Ubisoft,Global Games|Indie Publish
100097,Steam Seed Game 97,Procedurally generated seed game number 97.,This is a deterministic sample game row 97 for coursework testing.,2012-06-06,58.84,false,77,80705,47539,16,https://example.com/game/100097,https://cdn.example.com/images/100097.jpg,true,false,true,Action|Indie|Simulation,Co-op|Open World|Singleplayer|Story Rich,Cloud Saves|Controller Support|Single-player,CD Projekt Red|PlayFrame,Valve
100098,Steam Seed Game 98,Procedurally generated seed game number 98.,This is a deterministic sample game row 98 for coursework testing.,2005-06-05,26.86,false,66,181060,13367,16,https://example.com/game/100098,https://cdn.example.com/images/100098.jpg,true,true,false,Casual|Simulation,Multiplayer|Sandbox|Singleplayer|Story Rich,Controller Support|Online Co-op|Steam Achievements,Bethesda|Indie Forge,EA|Paradox
100099,Steam Seed Game 99,Procedurally generated seed game number 99.,This is a deterministic sample game row 99 for coursework testing.,2022-04-26,41.79,false,91,181797,17330,0,https://example.com/game/100099,https://cdn.example.com/images/100099.jpg,true,true,false,Adventure|Indie|RPG,Co-op|Open World|Singleplayer,Online Co-op|Steam Achievements,Bethesda|Ubisoft,Indie Publish|Ubisoft
100100,Steam Seed Game 100,Procedurally generated seed game number 100.,This is a deterministic sample game row 100 for coursework testing.,2013-07-08,25.48,false,62,38447,19040,0,https://example.com/game/100100,https://cdn.example.com/images/100100.jpg,true,true,false,Strategy,Open World,Controller Support|Steam Achievements,CD Projekt Red,Indie Publish|Ubisoft
100101,Steam Seed Game 101,Procedurally generated seed game number 101.,This is a deterministic sample game row 101 for coursework testing.,2010-05-15,41.17,false,73,59208,41813,18,https://example.com/game/100101,https://cdn.example.com/images/100101.jpg,true,false,false,Action,Pixel Graphics,Controller Support|Single-player,Valve,Paradox
100102,Steam Seed Game 102,Procedurally generated seed game number 102.,This is a deterministic sample game row 102 for coursework testing.,2015-09-17,46.08,false,58,84242,18709,18,https://example.com/game/100102,https://cdn.example.com/images/100102.jpg,true,false,false,Action|Casual|Simulation,Co-op|Story Rich,Controller Support|Online Co-op|Single-player,Valve,EA|Paradox
100103,Steam Seed Game 103,Procedurally generated seed game number 103.,This is a deterministic sample game row 103 for coursework testing.,2024-08-31,0,true,59,148937,39508,0,https://example.com/game/100103,https://cdn.example.com/images/100103.jpg,true,false,false,Strategy,Co-op|Pixel Graphics|Story Rich,Controller Support|Online Co-op|Steam Achievements,CD Projekt Red|Ubisoft,Ubisoft
100104,Steam Seed Game 104,Procedurally generated seed game number 104.,This is a deterministic sample game row 104 for coursework testing.,2021-02-12,44.98,false,90,77388,37215,0,https://example.com/game/100104,https://cdn.example.com/images/100104.jpg,true,false,true,Casual|Indie|RPG,Co-op|Open World|Pixel Graphics|Sandbox,Controller Support,CD Projekt Red,Paradox
100105,Steam Seed Game 105,Procedurally generated seed game number 105.,This is a deterministic sample game row 105 for coursework testing.,2013-08-09,45.95,false,61,79203,38177,18,https://example.com/game/100105,https://cdn.example.com/images/100105.jpg,true,false,true,Action|Simulation|Strategy,Multiplayer|Singleplayer|Story Rich,Controller Support|Online Co-op|Single-player,Bethesda,Global Games|Valve
100106,Steam Seed Game 106,Procedurally generated seed game number 106.,This is a deterministic sample game row 106 for coursework testing.,2018-10-15,57.56,false,70,40206,29822,0,https://example.com/game/100106,https://cdn.example.com/images/100106.jpg,true,true,false,Adventure|Simulation|Strategy,Co-op|Sandbox|Singleplayer|Story Rich,Cloud Saves|Single-player|Steam Achievements,Indie Forge|PlayFrame,Indie Publish|Valve
100107,Steam Seed Game 107,Procedurally generated seed game number 107.,This is a deterministic sample game row 107 for coursework testing.,2016-05-03,33.58,false,50,86064,34106,12,https://example.com/game/100107,https://cdn.example.com/images/100107.jpg,true,true,true,Action|Indie,Co-op|Story Rich,Controller Support|Single-player,Bethesda,Indie Publish
100108,Steam Seed Game 108,Procedurally generated seed game number 108.,This is a deterministic sample game row 108 for coursework testing.,2015-05-16,20.56,false,41,103845,16681,12,https://example.com/game/100108,https://cdn.example.com/images/100108.jpg,true,true,false,Indie,Co-op|Multiplayer,Controller Support,PlayFrame|Valve,Valve
100109,Steam Seed Game 109,Procedurally generated seed game number 109.,This is a deterministic sample game row 109 for coursework testing.,2022-04-01,0,true,81,191228,42333,18,https://example.com/game/100109,https://cdn.example.com/images/100109.jpg,true,false,false,Adventure|Strategy,Multiplayer|Pixel Graphics|Sandbox|Story Rich,Cloud Saves|Online Co-op|Steam Achievements,CD Projekt Red|Valve,EA|Indie Publish
100110,Steam Seed Game 110,Procedurally generated seed game number 110.,This is a deterministic sample game row 110 for coursework testing.,2021-12-17,0,true,59,121423,44143,18,https://example.com/game/100110,https://cdn.example.com/images/100110.jpg,true,true,false,Adventure|Casual|Simulation,Pixel Graphics|Sandbox|Singleplayer|Story Rich,Online Co-op|Steam Achievements,PlayFrame,Valve
100111,Steam Seed Game 111,Procedurally generated seed game number 111.,This is a deterministic sample game row 111 for coursework testing.,2024-10-27,16.71,false,44,26499,38929,0,https://example.com/game/100111,https://cdn.example.com/images/100111.jpg,true,true,true,Adventure,Singleplayer,Controller Support|Online Co-op|Single-player,Indie Forge,Valve
100112,Steam Seed Game 112,Procedurally generated seed game number 112.,This is a deterministic sample game row 112 for coursework testing.,2023-04-19,35.83,false,76,156790,44080,18,https://example.com/game/100112,https://cdn.example.com/images/100112.jpg,true,true,false,RPG|Strategy,Co-op|Story Rich,Controller Support,Ubisoft|Valve,Global Games
100113,Steam Seed Game 113,Procedurally generated seed game number 113.,This is a deterministic sample game row 113 for coursework testing.,2012-09-22,41.26,false,90,137534,20893,0,https://example.com/game/100113,https://cdn.example.com/images/100113.jpg,true,false,false,Adventure|Casual|RPG,Co-op|Pixel Graphics|Singleplayer,Cloud Saves|Online Co-op,Nova Labs|PlayFrame,Paradox
100114,Steam Seed Game 114,Procedurally generated seed game number 114.,This is a deterministic sample game row 114 for coursework testing.,2017-07-02,25.13,false,56,53353,21649,0,https://example.com/game/100114,https://cdn.example.com/images/100114.jpg,true,false,false,Action|Adventure|Strategy,Co-op,Cloud Saves|Online Co-op|Single-player,Indie Forge|PlayFrame,Valve
100115,Steam Seed Game 115,Procedurally generated seed game number 115.,This is a deterministic sample game row 115 for coursework testing.,2020-01-23,30.32,false,95,87334,19874,0,https://example.com/game/100115,https://cdn.example.com/images/100115.jpg,true,false,false,RPG,Multiplayer|Story Rich,Controller Support|Online Co-op|Steam Achievements,Bethesda,Indie Publish
100116,Steam Seed Game 116,Procedurally generated seed game number 116.,This is a deterministic sample game row 116 for coursework testing.,2016-12-20,20.57,false,63,134481,32594,0,https://example.com/game/100116,https://cdn.example.com/images/100116.jpg,true,false,false,Action|Indie,Open World|Sandbox|Singleplayer|Story Rich,Controller Support|Single-player,PlayFrame,Valve
100117,Steam Seed Game 117,Procedurally generated seed game number 117.,This is a deterministic sample game row 117 for coursework testing.,2021-02-24,11.68,false,61,60348,24898,18,https://example.com/game/100117,https://cdn.example.com/images/100117.jpg,true,false,false,Adventure|Casual|RPG,Open World|Pixel Graphics|Story Rich,Online Co-op|Steam Achievements,CD Projekt Red,EA|Indie Publish
100118,Steam Seed Game 118,Procedurally generated seed game number 118.,This is a deterministic sample game row 118 for coursework testing.,2023-10-27,56.87,false,82,12767,423,16,https://example.com/game/100118,https://cdn.example.com/images/100118.jpg,true,false,false,Indie|RPG,Multiplayer|Story Rich,Single-player,Indie Forge,Ubisoft|Valve
100119,Steam Seed Game 119,Procedurally generated seed game number 119.,This is a deterministic sample game row 119 for coursework testing.,2025-06-22,30.8,false,40,139566,36157,0,https://example.com/game/100119,https://cdn.example.com/images/100119.jpg,true,false,true,Action|Casual,Co-op|Multiplayer|Open World,Controller Support|Online Co-op|Single-player,Indie Forge,EA
100120,Steam Seed Game 120,Procedurally generated seed game number 120.,This is a deterministic sample game row 120 for coursework testing.,2012-12-13,25.61,false,63,106487,30085,18,https://example.com/game/100120,https://cdn.example.com/images/100120.jpg,true,true,false,Casual|Indie|RPG,Multiplayer|Sandbox|Story Rich,Controller Support,Bethesda|Indie Forge,Global Games|Valve
100121,Steam Seed Game 121,Procedurally generated seed game number 121.,This is a deterministic sample game row 121 for coursework testing.,2014-09-25,21.87,false,94,25048,34618,18,https://example.com/game/100121,https://cdn.example.com/images/100121.jpg,true,true,false,RPG,Sandbox|Story Rich,Controller Support|Single-player|Steam Achievements,PlayFrame,Global Games|Indie Publish
100122,Steam Seed Game 122,Procedurally generated seed game number 122.,This is a deterministic sample game row 122 for coursework testing.,2012-01-21,0,true,53,153937,9454,18,https://example.com/game/100122,https://cdn.example.com/images/100122.jpg,true,false,true,Action|Adventure|Casual,Co-op|Sandbox|Singleplayer,Controller Support|Online Co-op|Steam Achievements,Nova Labs,Indie Publish
100123,Steam Seed Game 123,Procedurally generated seed game number 123.,This is a deterministic sample game row 123 for coursework testing.,2014-10-21,7.32,false,78,160971,39038,18,https://example.com/game/100123,https://cdn.example.com/images/100123.jpg,true,false,false,Casual|Strategy,Story Rich,Cloud Saves|Controller Support,Ubisoft,EA|Paradox
100124,Steam Seed Game 124,Procedurally generated seed game number 124.,This is a deterministic sample game row 124 for coursework testing.,2022-04-27,48.48,false,85,19319,5381,0,https://example.com/game/100124,https://cdn.example.com/images/100124.jpg,true,true,true,Adventure|RPG,Pixel Graphics|Story Rich,Single-player|Steam Achievements,Valve,Paradox|Ubisoft
100125,Steam Seed Game 125,Procedurally generated seed game number 125.,This is a deterministic sample game row 125 for coursework testing.,2014-09-01,34.61,false,66,27127,1726,16,https://example.com/game/100125,https://cdn.example.com/images/100125.jpg,true,false,false,Strategy,Co-op,Controller Support|Single-player|Steam Achievements,Bethesda|Nova Labs,Global Games
100126,Steam Seed Game 126,Procedurally generated seed game number 126.,This is a deterministic sample game row 126 for coursework testing.,2017-10-30,42.05,false,50,36446,17628,18,https://example.com/game/100126,https://cdn.example.com/images/100126.jpg,true,false,false,Adventure|Strategy,Multiplayer|Singleplayer,Controller Support|Steam Achievements,Bethesda|Valve,EA|Ubisoft
100127,Steam Seed Game 127,Procedurally generated seed game number 127.,This is a deterministic sample game row 127 for coursework testing.,2009-05-21,10.71,false,40,103778,21777,0,https://example.com/game/100127,https://cdn.example.com/images/100127.jpg,true,true,false,Adventure|Casual|Strategy,Co-op|Pixel Graphics|Story Rich,Steam Achievements,Indie Forge|PlayFrame,Paradox
100128,Steam Seed Game 128,Procedurally generated seed game number 128.,This is a deterministic sample game row 128 for coursework testing.,2012-02-28,42.6,false,71,151013,15892,12,https://example.com/game/100128,https://cdn.example.com/images/100128.jpg,true,false,false,Adventure|Strategy,Co-op|Multiplayer|Open World|Singleplayer,Cloud Saves|Online Co-op|Steam Achievements,PlayFrame,EA|Global Games
100129,Steam Seed Game 129,Procedurally generated seed game number 129.,This is a deterministic sample game row 129 for coursework testing.,2006-07-21,48.34,false,66,176467,32727,18,https://example.com/game/100129,https://cdn.example.com/images/100129.jpg,true,true,true,Indie,Open World|Sandbox|Singleplayer,Cloud Saves|Controller Support|Single-player,Bethesda|Indie Forge,Global Games|Indie Publish
100130,Steam Seed Game 130,Procedurally generated seed game number 130.,This is a deterministic sample game row 130 for coursework testing.,2013-01-24,49.29,false,78,167345,5574,0,https://example.com/game/100130,https://cdn.example.com/images/100130.jpg,true,true,false,Casual,Sandbox|Story Rich,Online Co-op|Single-player,Nova Labs|Ubisoft,Global Games|Valve
100131,Steam Seed Game 131,Procedurally generated seed game number 131.,This is a deterministic sample game row 131 for coursework testing.,2016-08-20,42.19,false,54,116908,24523,0,https://example.com/game/100131,https://cdn.example.com/images/100131.jpg,true,true,false,Adventure|Indie,Multiplayer|Open World,Single-player|Steam Achievements,Nova Labs|Valve,Ubisoft
100132,Steam Seed Game 132,Procedurally generated seed game number 132.,This is a deterministic sample game row 132 for coursework testing.,2016-09-08,30.13,false,68,189316,45668,0,https://example.com/game/100132,https://cdn.example.com/images/100132.jpg,true,true,false,Action|Strategy,Multiplayer|Sandbox|Story Rich,Steam Achievements,PlayFrame,Global Games
100133,Steam Seed Game 133,Procedurally generated seed game number 133.,This is a deterministic sample game row 133 for coursework testing.,2012-06-04,57.62,false,54,106230,41276,0,https://example.com/game/100133,https://cdn.example.com/images/100133.jpg,true,false,false,RPG,Co-op|Multiplayer|Pixel Graphics|Singleplayer,Cloud Saves|Controller Support,PlayFrame|Valve,EA
100134,Steam Seed Game 134,Procedurally generated seed game number 134.,This is a deterministic sample game row 134 for coursework testing.,2006-05-28,48.56,false,74,49060,23977,0,https://example.com/game/100134,https://cdn.example.com/images/100134.jpg,true,false,false,Adventure|RPG,Open World,Cloud Saves|Controller Support|Steam Achievements,Bethesda|Indie Forge,Ubisoft
100135,Steam Seed Game 135,Procedurally generated seed game number 135.,This is a deterministic sample game row 135 for coursework testing.,2023-04-03,48.62,false,79,154759,5559,0,https://example.com/game/100135,https://cdn.example.com/images/100135.jpg,true,false,false,Action|RPG|Strategy,Multiplayer|Open World,Steam Achievements,Indie Forge,Indie Publish|Paradox
100136,Steam Seed Game 136,Procedurally generated seed game number 136.,This is a deterministic sample game row 136 for coursework testing.,2015-12-01,42.52,false,81,45462,36371,12,https://example.com/game/100136,https://cdn.example.com/images/100136.jpg,true,false,false,Adventure,Open World|Sandbox|Singleplayer,Cloud Saves|Single-player,Bethesda|Valve,EA
100137,Steam Seed Game 137,Procedurally generated seed game number 137.,This is a deterministic sample game row 137 for coursework testing.,2016-02-07,31.02,false,85,116403,32032,0,https://example.com/game/100137,https://cdn.example.com/images/100137.jpg,true,true,false,Action,Sandbox,Steam Achievements,Ubisoft,Indie Publish
100138,Steam Seed Game 138,Procedurally generated seed game number 138.,This is a deterministic sample game row 138 for coursework testing.,2021-08-27,31.22,false,72,29727,37538,0,https://example.com/game/100138,https://cdn.example.com/images/100138.jpg,true,true,false,Strategy,Co-op|Multiplayer|Pixel Graphics,Controller Support|Online Co-op|Single-player,Ubisoft,Paradox
100139,Steam Seed Game 139,Procedurally generated seed game number 139.,This is a deterministic sample game row 139 for coursework testing.,2014-11-06,9.68,false,91,62163,13759,18,https://example.com/game/100139,https://cdn.example.com/images/100139.jpg,true,true,false,Indie|Simulation|Strategy,Co-op|Sandbox|Singleplayer|Story Rich,Single-player,Indie Forge|Ubisoft,Ubisoft
100140,Steam Seed Game 140,Procedurally generated seed game number 140.,This is a deterministic sample game row 140 for coursework testing.,2024-03-30,54.3,false,92,25012,8890,16,https://example.com/game/100140,https://cdn.example.com/images/100140.jpg,true,false,false,Action|Strategy,Singleplayer|Story Rich,Online Co-op,CD Projekt Red|Nova Labs,EA|Paradox
100141,Steam Seed Game 141,Procedurally generated seed game number 141.,This is a deterministic sample game row 141 for coursework testing.,2013-06-01,39.11,false,89,24454,26406,0,https://example.com/game/100141,https://cdn.example.com/images/100141.jpg,true,true,true,Casual|Indie|Strategy,Co-op|Multiplayer|Open World|Pixel Graphics,Controller Support|Single-player|Steam Achievements,Nova Labs|Valve,EA|Paradox
100142,Steam Seed Game 142,Procedurally generated seed game number 142.,This is a deterministic sample game row 142 for coursework testing.,2011-05-13,35.93,false,76,127278,22532,0,https://example.com/game/100142,https://cdn.example.com/images/100142.jpg,true,false,false,Action|Casual|Indie,Story Rich,Cloud Saves|Single-player,Bethesda,Paradox|Valve
100143,Steam Seed Game 143,Procedurally generated seed game number 143.,This is a deterministic sample game row 143 for coursework testing.,2024-10-14,12.05,false,57,24518,42904,18,https://example.com/game/100143,https://cdn.example.com/images/100143.jpg,true,true,true,Action|Strategy,Sandbox|Singleplayer|Story Rich,Controller Support,Nova Labs|PlayFrame,Paradox
100144,Steam Seed Game 144,Procedurally generated seed game number 144.,This is a deterministic sample game row 144 for coursework testing.,2009-10-15,10.55,false,54,136219,44568,0,https://example.com/game/100144,https://cdn.example.com/images/100144.jpg,true,true,false,Action|Casual,Multiplayer|Pixel Graphics|Sandbox,Controller Support|Online Co-op|Single-player,Bethesda,Global Games
100145,Steam Seed Game 145,Procedurally generated seed game number 145.,This is a deterministic sample game row 145 for coursework testing.,2011-09-18,0,true,89,197485,8730,16,https://example.com/game/100145,https://cdn.example.com/images/100145.jpg,true,false,false,Action|Indie|RPG,Co-op,Cloud Saves|Controller Support|Online Co-op,PlayFrame,Paradox
100146,Steam Seed Game 146,Procedurally generated seed game number 146.,This is a deterministic sample game row 146 for coursework testing.,2006-12-12,10.97,false,47,154603,47846,0,https://example.com/game/100146,https://cdn.example.com/images/100146.jpg,true,true,false,Adventure|Strategy,Sandbox|Singleplayer|Story Rich,Online Co-op|Single-player,Nova Labs|PlayFrame,Global Games
100147,Steam Seed Game 147,Procedurally generated seed game number 147.,This is a deterministic sample game row 147 for coursework testing.,2009-03-26,19.84,false,43,62791,32437,18,https://example.com/game/100147,https://cdn.example.com/images/100147.jpg,true,true,false,Action|RPG,Co-op|Multiplayer|Sandbox|Story Rich,Online Co-op|Steam Achievements,Indie Forge|Nova Labs,Indie Publish|Ubisoft
100148,Steam Seed Game 148,Procedurally generated seed game number 148.,This is a deterministic sample game row 148 for coursework testing.,2022-04-12,0,true,77,17753,908,16,https://example.com/game/100148,https://cdn.example.com/images/100148.jpg,true,false,true,Action|RPG,Sandbox,Cloud Saves|Steam Achievements,Bethesda|PlayFrame,Indie Publish|Valve
100149,Steam Seed Game 149,Procedurally generated seed game number 149.,This is a deterministic sample game row 149 for coursework testing.,2011-12-14,0,true,53,40781,35157,16,https://example.com/game/100149,https://cdn.example.com/images/100149.jpg,true,false,true,Adventure|Simulation,Open World,Controller Support|Online Co-op|Single-player,Valve,Paradox|Valve
100150,Steam Seed Game 150,Procedurally generated seed game number 150.,This is a deterministic sample game row 150 for coursework testing.,2021-08-20,13.0,false,40,185621,8997,0,https://example.com/game/100150,https://cdn.example.com/images/100150.jpg,true,true,false,Action|Adventure|RPG,Co-op|Open World|Sandbox,Steam Achievements,PlayFrame,Global Games|Valve
100151,Steam Seed Game 151,Procedurally generated seed game number 151.,This is a deterministic sample game row 151 for coursework testing.,2016-10-01,0,true,85,151215,41130,18,https://example.com/game/100151,https://cdn.example.com/images/100151.jpg,true,true,true,Adventure,Co-op|Multiplayer|Open World|Pixel Graphics,Online Co-op|Single-player|Steam Achievements,Nova Labs|Valve,EA
100152,Steam Seed Game 152,Procedurally generated seed game number 152.,This is a deterministic sample game row 152 for coursework testing.,2024-05-10,0,true,42,123720,23858,16,https://example.com/game/100152,https://cdn.example.com/images/100152.jpg,true,true,false,Casual|RPG,Co-op,Cloud Saves|Controller Support|Online Co-op,Bethesda,Ubisoft|Valve
100153,Steam Seed Game 153,Procedurally generated seed game number 153.,This is a deterministic sample game row 153 for coursework testing.,2025-03-25,0,true,54,135257,3014,16,https://example.com/game/100153,https://cdn.example.com/images/100153.jpg,true,false,false,Action|Adventure,Open World|Sandbox|Story Rich,Cloud Saves,Ubisoft|Valve,Ubisoft
100154,Steam Seed Game 154,Procedurally generated seed game number 154.,This is a deterministic sample game row 154 for coursework testing.,2010-06-11,36.72,false,71,51278,48007,0,https://example.com/game/100154,https://cdn.example.com/images/100154.jpg,true,false,false,Casual|Indie|RPG,Pixel Graphics,Online Co-op,Nova Labs|PlayFrame,Ubisoft
100155,Steam Seed Game 155,Procedurally generated seed game number 155.,This is a deterministic sample game row 155 for coursework testing.,2021-07-22,8.92,false,73,62484,27518,0,https://example.com/game/100155,https://cdn.example.com/images/100155.jpg,true,false,false,Action|RPG,Multiplayer|Sandbox|Singleplayer,Controller Support|Online Co-op|Steam Achievements,Indie Forge,Indie Publish
100156,Steam Seed Game 156,Procedurally generated seed game number 156.,This is a deterministic sample game row 156 for coursework testing.,2018-04-11,27.78,false,48,62118,19120,0,https://example.com/game/100156,https://cdn.example.com/images/100156.jpg,true,true,true,Casual|Strategy,Co-op|Open World|Sandbox|Story Rich,Online Co-op|Steam Achievements,CD Projekt Red,Indie Publish
100157,Steam Seed Game 157,Procedurally generated seed game number 157.,This is a deterministic sample game row 157 for coursework testing.,2015-06-15,9.87,false,62,54480,29621,18,https://example.com/game/100157,https://cdn.example.com/images/100157.jpg,true,true,false,Adventure|Strategy,Multiplayer,Steam Achievements,CD Projekt Red,EA|Valve
100158,Steam Seed Game 158,Procedurally generated seed game number 158.,This is a deterministic sample game row 158 for coursework testing.,2016-07-08,0,true,59,68251,11399,0,https://example.com/game/100158,https://cdn.example.com/images/100158.jpg,true,true,false,Adventure,Co-op|Sandbox|Singleplayer|Story Rich,Controller Support,Nova Labs,Valve
100159,Steam Seed Game 159,Procedurally generated seed game number 159.,This is a deterministic sample game row 159 for coursework testing.,2009-12-26,0,true,92,105060,24400,0,https://example.com/game/100159,https://cdn.example.com/images/100159.jpg,true,true,false,Action|Casual|Indie,Multiplayer|Sandbox|Story Rich,Online Co-op,CD Projekt Red|Nova Labs,Ubisoft
100160,Steam Seed Game 160,Procedurally generated seed game number 160.,This is a deterministic sample game row 160 for coursework testing.,2008-10-08,27.68,false,86,103596,32519,0,https://example.com/game/100160,https://cdn.example.com/images/100160.jpg,true,true,false,Adventure,Co-op|Open World|Sandbox|Singleplayer,Controller Support|Steam Achievements,Valve,Global Games
100161,Steam Seed Game 161,Procedurally generated seed game number 161.,This is a deterministic sample game row 161 for coursework testing.,2015-09-30,0,true,57,100455,8998,16,https://example.com/game/100161,https://cdn.example.com/images/100161.jpg,true,true,true,Indie|RPG,Co-op|Story Rich,Controller Support,Bethesda|Indie Forge,Indie Publish|Ubisoft
100162,Steam Seed Game 162,Procedurally generated seed game number 162.,This is a deterministic sample game row 162 for coursework testing.,2005-08-02,15.47,false,91,73694,3844,16,https://example.com/game/100162,https://cdn.example.com/images/100162.jpg,true,false,false,Simulation|Strategy,Multiplayer|Singleplayer,Online Co-op,Indie Forge|PlayFrame,EA
100163,Steam Seed Game 163,Procedurally generated seed game number 163.,This is a deterministic sample game row 163 for coursework testing.,2012-12-16,59.51,false,51,46213,15507,0,https://example.com/game/100163,https://cdn.example.com/images/100163.jpg,true,true,true,Casual|Indie|Strategy,Story Rich,Cloud Saves|Online Co-op|Steam Achievements,Nova Labs,Indie Publish|Ubisoft
100164,Steam Seed Game 164,Procedurally generated seed game number 164.,This is a deterministic sample game row 164 for coursework testing.,2010-03-21,4.13,false,70,229,21745,16,https://example.com/game/100164,https://cdn.example.com/images/100164.jpg,true,false,false,Casual|RPG|Strategy,Open World|Sandbox,Single-player,Indie Forge,Valve
100165,Steam Seed Game 165,Procedurally generated seed game number 165.,This is a deterministic sample game row 165 for coursework testing.,2013-05-19,40.73,false,77,26534,22061,0,https://example.com/game/100165,https://cdn.example.com/images/100165.jpg,true,false,true,RPG|Strategy,Pixel Graphics|Story Rich,Controller Support|Single-player|Steam Achievements,CD Projekt Red|PlayFrame,Paradox
100166,Steam Seed Game 166,Procedurally generated seed game number 166.,This is a deterministic sample game row 166 for coursework testing.,2008-12-26,57.07,false,76,102705,37195,0,https://example.com/game/100166,https://cdn.example.com/images/100166.jpg,true,false,true,RPG,Co-op|Sandbox|Singleplayer,Cloud Saves|Online Co-op|Single-player,Ubisoft,EA
100167,Steam Seed Game 167,Procedurally generated seed game number 167.,This is a deterministic sample game row 167 for coursework testing.,2024-11-09,49.82,false,82,167586,47799,0,https://example.com/game/100167,https://cdn.example.com/images/100167.jpg,true,false,false,Action|Adventure,Multiplayer|Sandbox|Singleplayer,Single-player|Steam Achievements,Valve,Global Games|Paradox
